3283,167
17,166
198,166
551,166
2374,166
1144,165
992,164
1723,164
1872,164
2372,164
3253,164
4270,164
296,163
389,163
110,162
829,162
1008,162
1037,162
376,161
1879,161
2601,161
115,159
605,159
144,158
235,158
640,158
141,157
484,157
949,157
1769,157
281,156
877,156
1095,156
3709,156
1407,154
905,153
1229,153
1556,153
192,152
315,152
547,152
957,152
2061,152
2114,152
2685,152
305,151
1247,151
2079,151
4609,151
352,150
730,150
1173,150
1779,150
295,149
828,149
1070,149
1577,149
370,148
587,148
1280,148
1324,148
496,147
937,147
1065,147
2240,147
340,146
1006,146
1333,146
2602,146
256,145
435,145
721,145
967,145
1377,145
1741,145
2165,145
726,144
969,144
2163,144
996,143
1108,143
2376,143
2472,143
99,142
120,142
268,142
786,142
978,142
1755,142
2054,142
2257,142
2261,142
2293,142
2812,142
502,141
556,141
1554,141
2593,141
379,140
385,140
573,140
960,140
2233,140
2250,140
228,139
834,139
1082,139
1690,139
2260,139
2511,139
316,138
1320,138
1711,138
2245,138
2818,138
4891,138
283,137
372,137
662,137
2263,137
4890,137
731,136
950,136
1081,136
1409,136
3447,136
57,135
1039,135
1691,135
1853,135
368,134
445,134
694,134
1244,134
1563,134
552,133
1028,133
1605,133
3444,133
599,132
1099,132
249,131
456,131
1903,131
2604,131
293,130
549,130
1057,130
1078,130
1145,130
1507,130
1575,130
2618,130
1372,129
1904,129
3252,129
130,128
254,128
406,128
596,128
646,128
712,128
1034,128
1035,128
1310,128
3950,128
16,127
371,127
863,127
917,127
1000,127
1443,127
631,126
889,126
965,126
2589,126
2727,126
3150,126
384,125
468,125
1725,125
1738,125
1899,125
1334,124
1581,124
2252,124
2463,124
2465,124
82,123
328,123
787,123
1240,123
1250,123
1467,123
1499,123
2461,123
2600,123
317,122
999,122
2105,122
2582,122
2585,122
2598,122
3196,122
3731,122
1216,121
1536,121
78,120
559,120
634,120
647,120
977,120
1142,120
1504,120
1508,120
1549,120
1826,120
2786,120
84,119
1080,119
1186,119
1210,119
1770,119
3526,119
204,118
404,118
492,118
557,118
743,118
1134,118
1379,118
2625,118
4336,118
648,117
652,117
932,117
1895,117
2228,117
2596,117
2603,117
410,116
1495,116
2149,116
2295,116
841,115
4892,115
1020,114
1356,114
1699,114
3197,114
3287,114
148,113
1894,113
2787,113
3286,113
1176,112
2616,112
2679,112
232,111
394,111
779,111
1459,111
1677,111
3966,111
645,110
744,110
1101,110
1312,110
1704,110
1963,110
2373,110
2385,110
3524,110
3929,110
656,109
929,109
1306,109
1402,109
2106,109
2563,109
216,108
403,108
493,108
1614,108
1975,108
2051,108
2334,108
3683,108
205,107
373,107
411,107
2983,107
89,106
201,106
586,106
602,106
1433,106
1510,106
1662,106
1930,106
2100,106
271,105
1027,105
1033,105
1265,105
1315,105
2273,105
2597,105
702,104
1052,104
3103,104
3782,104
1170,103
2331,103
2759,103
530,102
1230,102
2518,102
2520,102
2523,102
2525,102
2725,102
3578,102
499,101
693,101
1019,101
1071,101
1449,101
1878,101
392,100
534,100
548,100
1062,100
1448,100
2546,100
2588,100
2608,100
3603,100
1926,99
2270,99
2366,99
3527,99
131,98
336,98
554,98
1644,98
2349,98
2502,98
2584,98
3342,98
105,97
381,97
597,97
785,97
1073,97
1269,97
1781,97
2152,97
498,96
995,96
1172,96
1546,96
1775,96
1901,96
2483,96
2611,96
3961,96
143,95
1344,95
2277,95
2647,95
3930,95
275,94
738,94
739,94
759,94
1226,94
1290,94
1474,94
1547,94
2606,94
2613,94
4451,94
4712,94
74,93
188,93
1153,93
1630,93
2615,93
3068,93
1111,92
1185,92
2126,92
2607,92
2609,92
2612,92
2614,92
2821,92
3963,92
471,91
1154,91
1242,91
1675,91
2438,91
2730,91
3376,91
4407,91
4594,91
497,90
933,90
1112,90
1118,90
1498,90
1598,90
1689,90
2113,90
2610,90
3343,90
4452,90
229,89
383,89
663,89
675,89
1212,89
1646,89
1789,89
2464,89
2581,89
2583,89
2587,89
2590,89
2591,89
2592,89
2594,89
2595,89
2599,89
3092,89
303,88
491,88
583,88
1586,88
1652,88
1905,88
2119,88
2478,88
3163,88
193,87
1587,87
1820,87
2023,87
2380,87
2405,87
2432,87
3148,87
3149,87
3151,87
3341,87
172,86
258,86
270,86
467,86
576,86
577,86
578,86
1148,86
1343,86
1375,86
1447,86
1656,86
2047,86
2548,86
2813,86
321,85
494,85
661,85
1207,85
1526,85
1702,85
2480,85
2710,85
4355,85
4357,85
4386,85
320,84
386,84
610,84
758,84
1152,84
1935,84
1986,84
2397,84
2915,84
3147,84
3667,84
3692,84
4391,84
4393,84
251,83
747,83
1209,83
1289,83
1529,83
1742,83
2232,83
3031,83
3918,83
3968,83
5324,83
682,82
2024,82
2237,82
2391,82
2488,82
3162,82
4313,82
266,81
402,81
436,81
1021,81
1174,81
1271,81
1345,81
1655,81
1776,81
2399,81
2457,81
2477,81
2617,81
3373,81
3375,81
4176,81
65,80
199,80
200,80
767,80
1695,80
1897,80
2247,80
2248,80
3525,80
3531,80
3552,80
3615,80
4377,80
257,79
868,79
872,79
1085,79
1120,79
1196,79
1220,79
1311,79
1419,79
1898,79
2892,79
3061,79
3104,79
3201,79
3629,79
3964,79
4012,79
4394,79
4531,79
4535,79
5461,79
190,78
508,78
584,78
1024,78
1119,78
1149,78
1151,78
1235,78
1346,78
1456,78
1585,78
2365,78
2400,78
2676,78
2711,78
3610,78
197,77
262,77
477,77
782,77
911,77
914,77
1140,77
1848,77
2357,77
2729,77
2941,77
3192,77
3198,77
3220,77
3520,77
3521,77
5202,77
532,76
592,76
710,76
716,76
1098,76
1771,76
1882,76
2251,76
2255,76
2430,76
2460,76
2992,76
4958,76
1213,75
2335,75
2389,75
2605,75
2731,75
3167,75
3627,75
408,74
591,74
861,74
990,74
1063,74
1578,74
1900,74
2338,74
2394,74
3083,74
240,73
343,73
448,73
859,73
1126,73
1138,73
1141,73
1263,73
1277,73
1288,73
1506,73
1539,73
1653,73
1705,73
1828,73
1902,73
1915,73
1918,73
1933,73
2081,73
2534,73
2648,73
2880,73
2955,73
2956,73
3193,73
3616,73
12,72
134,72
570,72
621,72
728,72
754,72
1284,72
1316,72
1788,72
1962,72
2249,72
2481,72
2873,72
4345,72
23,71
140,71
196,71
740,71
1188,71
1318,71
1426,71
1678,71
1706,71
2268,71
3722,71
3903,71
5547,71
5771,71
88,70
194,70
715,70
848,70
939,70
968,70
1041,70
1150,70
1378,70
1651,70
1654,70
1883,70
2434,70
3262,70
3611,70
4907,70
569,69
760,69
1205,69
1224,69
1338,69
1398,69
1466,69
1629,69
1909,69
1964,69
2108,69
2550,69
2985,69
3004,69
3695,69
3817,69
4160,69
4359,69
4384,69
4886,69
4908,69
5545,69
278,68
465,68
688,68
1084,68
1190,68
1530,68
1590,68
1810,68
2013,68
2474,68
3165,68
3400,68
3405,68
3595,68
3893,68
3895,68
3896,68
3898,68
3899,68
3902,68
3904,68
4619,68
5465,68
503,67
695,67
775,67
1241,67
1325,67
1440,67
1450,67
1513,67
1527,67
1664,67
1667,67
1673,67
2404,67
2905,67
2981,67
5457,67
212,66
265,66
454,66
462,66
571,66
650,66
732,66
1029,66
1330,66
1700,66
1709,66
1792,66
1985,66
2212,66
2769,66
2961,66
2998,66
3528,66
4282,66
4616,66
202,65
959,65
1295,65
1420,65
1617,65
1661,65
1682,65
1881,65
1976,65
2217,65
2456,65
3086,65
3204,65
3602,65
3744,65
3798,65
4951,65
4952,65
4955,65
4956,65
588,64
774,64
891,64
1308,64
1681,64
2244,64
2298,64
2306,64
3037,64
3185,64
3261,64
3609,64
3640,64
3894,64
3897,64
3901,64
4009,64
4026,64
4542,64
5323,64
5326,64
5330,64
165,63
252,63
344,63
698,63
703,63
2135,63
2619,63
2722,63
3096,63
4888,63
147,62
522,62
772,62
997,62
1026,62
1432,62
1550,62
1732,62
1819,62
2213,62
2471,62
3199,62
3824,62
3867,62
6,61
302,61
365,61
420,61
615,61
676,61
741,61
783,61
858,61
860,61
902,61
975,61
1010,61
1232,61
1319,61
1460,61
1688,61
1896,61
1906,61
2695,61
2734,61
3804,61
5555,61
234,60
347,60
427,60
519,60
560,60
579,60
750,60
998,60
1225,60
1228,60
1847,60
2072,60
2134,60
2297,60
2327,60
2694,60
3171,60
3281,60
3348,60
3388,60
3671,60
4711,60
5265,60
5462,60
5466,60
112,59
145,59
685,59
831,59
904,59
955,59
1121,59
1341,59
1430,59
1531,59
1764,59
1773,59
1866,59
1907,59
2280,59
2283,59
2620,59
2621,59
2622,59
2708,59
2768,59
2909,59
3386,59
3390,59
3694,59
3970,59
4038,59
4417,59
5492,59
980,58
1046,58
1208,58
1231,58
1328,58
1342,58
1687,58
1973,58
2164,58
2167,58
2339,58
2428,58
2767,58
2917,58
2973,58
3100,58
3879,58
3971,58
4387,58
5089,58
5325,58
5327,58
5328,58
5329,58
241,57
633,57
711,57
1053,57
1785,57
2071,57
2107,57
2242,57
2324,57
2326,57
2390,57
2524,57
2712,57
3036,57
3065,57
3579,57
3618,57
5557,57
418,56
724,56
883,56
1030,56
1031,56
1032,56
1083,56
1237,56
1245,56
1525,56
1679,56
1812,56
1932,56
2427,56
2462,56
2487,56
2713,56
2870,56
3296,56
3697,56
3698,56
3965,56
4335,56
5497,56
5499,56
263,55
366,55
416,55
736,55
1022,55
1091,55
1092,55
1093,55
1096,55
1234,55
1566,55
1597,55
1600,55
1601,55
1603,55
1784,55
2017,55
2070,55
2112,55
2131,55
2420,55
3257,55
3391,55
4109,55
4733,55
5193,55
311,54
441,54
717,54
884,54
885,54
1023,54
1255,54
1548,54
1666,54
1750,54
1922,54
1966,54
2055,54
2418,54
3515,54
3546,54
3646,54
3717,54
4246,54
4290,54
5373,54
5797,54
5800,54
5801,54
5802,54
5803,54
5804,54
32,53
38,53
1045,53
1158,53
1326,53
1376,53
1445,53
1580,53
1836,53
2272,53
2566,53
2820,53
2997,53
3105,53
3430,53
3532,53
3533,53
3534,53
3635,53
34,52
35,52
37,52
686,52
962,52
971,52
1054,52
1117,52
1233,52
1297,52
1337,52
1864,52
2064,52
3164,52
3244,52
3387,52
3830,52
3857,52
3933,52
5435,52
6017,52
375,51
636,51
678,51
773,51
887,51
1060,51
1211,51
2170,51
2337,51
2634,51
3098,51
3411,51
3605,51
3645,51
4433,51
4458,51
4874,51
5307,51
109,50
203,50
469,50
480,50
572,50
620,50
985,50
1044,50
1461,50
1763,50
1778,50
1934,50
2000,50
2309,50
2393,50
2468,50
2714,50
2732,50
3239,50
3240,50
3241,50
3242,50
3243,50
3245,50
3389,50
3502,50
3840,50
3882,50
4403,50
4865,50
377,49
439,49
457,49
611,49
641,49
835,49
1199,49
1423,49
1613,49
1829,49
2220,49
2360,49
2455,49
2562,49
2683,49
2693,49
3745,49
3843,49
4161,49
4195,49
4261,49
4334,49
4374,49
4500,49
4501,49
4541,49
4870,49
5070,49
6392,49
6393,49
6394,49
6395,49
6396,49
310,48
422,48
447,48
642,48
643,48
983,48
1103,48
1125,48
1195,48
1274,48
1714,48
1801,48
1844,48
2279,48
2313,48
2319,48
2323,48
2398,48
2433,48
2866,48
2914,48
2979,48
3038,48
3049,48
3085,48
3182,48
3313,48
3630,48
3738,48
3750,48
3827,48
3875,48
4370,48
4724,48
5181,48
6047,48
6077,48
6078,48
6079,48
6080,48
6081,48
6082,48
6083,48
6084,48
6085,48
6086,48
6087,48
6088,48
6089,48
6090,48
6091,48
6092,48
6093,48
6094,48
6095,48
6096,48
6097,48
158,47
207,47
388,47
755,47
1116,47
1131,47
1187,47
1307,47
1602,47
1774,47
1793,47
1830,47
2724,47
3392,47
3593,47
3877,47
4202,47
4587,47
5798,47
5799,47
36,46
267,46
664,46
687,46
847,46
1068,46
1201,46
1731,46
1734,46
1736,46
1849,46
1923,46
2441,46
2940,46
2957,46
2969,46
3032,46
3042,46
3107,46
3126,46
3497,46
3617,46
3854,46
3916,46
3919,46
4059,46
4145,46
4164,46
4232,46
4233,46
4234,46
4237,46
4238,46
4240,46
4402,46
4713,46
5262,46
5489,46
6397,46
10,45
90,45
452,45
735,45
958,45
1114,45
1239,45
1292,45
1743,45
1834,45
1987,45
2022,45
2128,45
2200,45
2678,45
2944,45
3057,45
3058,45
3090,45
3106,45
3108,45
3130,45
3142,45
3900,45
5097,45
5671,45
5672,45
20,44
426,44
450,44
827,44
1038,44
1086,44
1243,44
1371,44
1401,44
1621,44
1727,44
1832,44
1835,44
1867,44
1886,44
1956,44
2058,44
2080,44
2160,44
2352,44
2436,44
2440,44
2475,44
2684,44
2984,44
2989,44
3041,44
3190,44
3450,44
3452,44
3619,44
3747,44
4795,44
5493,44
5494,44
5495,44
5496,44
5498,44
178,43
187,43
429,43
825,43
843,43
1465,43
1541,43
1817,43
1999,43
2043,43
2110,43
2229,43
3089,43
3094,43
3101,43
3120,43
3140,43
3224,43
3291,43
3300,43
3598,43
3989,43
4256,43
4547,43
4901,43
4902,43
4903,43
4904,43
5090,43
5365,43
13,42
461,42
466,42
473,42
485,42
512,42
764,42
1016,42
1074,42
1197,42
1204,42
1222,42
1400,42
1514,42
1645,42
1797,42
1831,42
1868,42
1910,42
2154,42
2381,42
2382,42
2409,42
2490,42
2628,42
2670,42
2726,42
2728,42
2835,42
2853,42
2963,42
2968,42
3219,42
3249,42
3363,42
3659,42
3936,42
4406,42
4734,42
233,41
326,41
354,41
395,41
460,41
464,41
683,41
709,41
1015,41
1203,41
1298,41
1299,41
1300,41
1301,41
1303,41
1304,41
1314,41
1428,41
1576,41
1659,41
1877,41
2002,41
2025,41
2485,41
2743,41
2765,41
2846,41
3113,41
3208,41
3209,41
3248,41
3307,41
3517,41
3596,41
3597,41
3601,41
3608,41
3636,41
3748,41
3842,41
3934,41
3935,41
3976,41
4040,41
5105,41
6288,41
357,40
500,40
609,40
713,40
846,40
862,40
953,40
1104,40
1124,40
1171,40
1198,40
1380,40
1437,40
1521,40
1631,40
1840,40
1884,40
1977,40
2111,40
2253,40
2538,40
2541,40
3047,40
3048,40
3050,40
3514,40
3523,40
3569,40
3594,40
3607,40
3742,40
4006,40
4170,40
4983,40
5157,40
5194,40
5322,40
6298,40
155,39
164,39
451,39
606,39
696,39
733,39
771,39
850,39
851,39
901,39
1102,39
1132,39
1193,39
1351,39
1365,39
1393,39
1505,39
1592,39
1635,39
1665,39
1669,39
1670,39
1671,39
1672,39
1674,39
1710,39
1767,39
1833,39
2020,39
2046,39
2103,39
2208,39
2494,39
2878,39
2908,39
2971,39
3084,39
3122,39
3170,39
3218,39
3364,39
3397,39
3668,39
3708,39
3909,39
4039,39
4197,39
4401,39
4620,39
4622,39
4871,39
4915,39
5098,39
5099,39
5100,39
5101,39
5102,39
5103,39
5104,39
5106,39
5107,39
327,38
346,38
481,38
482,38
644,38
795,38
912,38
989,38
1049,38
1302,38
1571,38
1680,38
1686,38
1791,38
2153,38
2296,38
2299,38
2300,38
2301,38
2302,38
2303,38
2304,38
2305,38
2307,38
2308,38
2310,38
2311,38
2575,38
2715,38
3005,38
3059,38
3087,38
3205,38
3295,38
3442,38
3443,38
3686,38
3746,38
3839,38
3863,38
3974,38
3987,38
4037,38
4248,38
4372,38
4418,38
4744,38
4835,38
4872,38
5072,38
5255,38
5792,38
6053,38
6054,38
6055,38
6056,38
6057,38
6058,38
6059,38
6060,38
160,37
177,37
255,37
260,37
382,37
415,37
574,37
718,37
1088,37
1278,37
1476,37
1484,37
1562,37
1715,37
1953,37
2018,37
2076,37
2395,37
2412,37
2530,37
2531,37
2537,37
2630,37
2687,37
2972,37
3095,37
3246,37
3599,37
3621,37
3733,37
3774,37
4033,37
4385,37
4434,37
4509,37
4695,37
5331,37
5332,37
5839,37
107,36
277,36
523,36
582,36
765,36
778,36
1294,36
1331,36
1362,36
1561,36
1615,36
2027,36
2082,36
2086,36
2095,36
2097,36
2098,36
2573,36
2574,36
2736,36
2893,36
2894,36
2895,36
3118,36
3211,36
3275,36
3370,36
3448,36
3718,36
3924,36
3926,36
3927,36
3978,36
3992,36
3994,36
4168,36
4169,36
4194,36
4484,36
4618,36
4658,36
4707,36
4747,36
4905,36
4995,36
11,35
285,35
419,35
425,35
528,35
616,35
757,35
761,35
790,35
1042,35
1047,35
1202,35
1335,35
1418,35
1567,35
1599,35
1783,35
1993,35
2060,35
2073,35
2224,35
2451,35
2758,35
3172,35
3181,35
3200,35
3481,35
3587,35
3590,35
3620,35
3624,35
3852,35
3993,35
3995,35
3996,35
4139,35
4296,35
4366,35
4597,35
4714,35
4715,35
4729,35
4873,35
4954,35
5261,35
369,34
564,34
604,34
789,34
853,34
1133,34
1270,34
1275,34
1279,34
1332,34
1403,34
1404,34
1604,34
1698,34
1740,34
1927,34
1983,34
2138,34
2388,34
2452,34
2666,34
2691,34
2806,34
2879,34
2891,34
2966,34
3141,34
3238,34
3381,34
3419,34
3431,34
3478,34
3522,34
3538,34
3592,34
3604,34
3606,34
3719,34
3776,34
4200,34
4247,34
4421,34
4528,34
4592,34
4626,34
4730,34
4732,34
5086,34
5087,34
5088,34
5091,34
5092,34
5134,34
5253,34
5288,34
5663,34
168,33
169,33
325,33
337,33
507,33
539,33
618,33
988,33
1406,33
1480,33
1503,33
1515,33
1583,33
1623,33
1634,33
2038,33
2150,33
2292,33
2362,33
2578,33
2627,33
2698,33
2716,33
2830,33
2919,33
3080,33
3119,33
3174,33
3175,33
3316,33
3805,33
3937,33
3957,33
3959,33
3960,33
3998,33
4116,33
4207,33
4298,33
4305,33
4367,33
4371,33
4443,33
4455,33
4960,33
22,32
358,32
430,32
784,32
935,32
1313,32
1458,32
1463,32
1591,32
1745,32
1839,32
1865,32
2127,32
2329,32
2417,32
2448,32
2735,32
2986,32
3052,32
3053,32
3056,32
3132,32
3168,32
3169,32
3537,32
3720,32
3721,32
3931,32
3972,32
3990,32
3991,32
4127,32
4352,32
4457,32
4752,32
4798,32
4810,32
4869,32
4896,32
4979,32
5073,32
5286,32
5967,32
138,31
174,31
297,31
409,31
421,31
581,31
626,31
938,31
1374,31
1446,31
1462,31
1627,31
1730,31
1816,31
1997,31
2001,31
2021,31
2059,31
2078,31
2148,31
2241,31
2946,31
2962,31
3051,31
3055,31
3060,31
3173,31
3176,31
3371,31
3399,31
3420,31
3423,31
3441,31
3540,31
3828,31
3979,31
4064,31
4208,31
4512,31
4595,31
4596,31
4751,31
4967,31
4968,31
4969,31
4971,31
5267,31
5268,31
5504,31
14,30
31,30
121,30
501,30
580,30
840,30
842,30
852,30
1048,30
1087,30
1090,30
1227,30
1416,30
1417,30
1564,30
1708,30
1746,30
1747,30
1841,30
1842,30
1873,30
1960,30
2003,30
2104,30
2171,30
2392,30
2443,30
2470,30
2533,30
2633,30
2657,30
2661,30
2663,30
2664,30
2665,30
2668,30
2970,30
2980,30
2995,30
3019,30
3070,30
3097,30
3128,30
3288,30
3298,30
3421,30
3561,30
3954,30
3997,30
4090,30
4350,30
4517,30
4601,30
4604,30
4605,30
4607,30
4650,30
4683,30
4928,30
4984,30
5256,30
5263,30
5409,30
6295,30
6399,30
294,29
526,29
527,29
542,29
654,29
707,29
734,29
737,29
742,29
777,29
1003,29
1200,29
1276,29
1389,29
1424,29
1509,29
1620,29
1638,29
1854,29
2007,29
2008,29
2010,29
2117,29
2202,29
2238,29
2371,29
2437,29
2825,29
2875,29
2954,29
2964,29
2965,29
3202,29
3263,29
3374,29
3433,29
3435,29
3438,29
3440,29
3455,29
3470,29
3479,29
3584,29
3658,29
3806,29
3841,29
4057,29
4156,29
4199,29
4598,29
4617,29
4621,29
4690,29
4836,29
4913,29
5075,29
5312,29
5364,29
5483,29
5550,29
5551,29
5680,29
5923,29
5983,29
5984,29
5985,29
6178,29
6359,29
6360,29
6361,29
6362,29
6376,29
15,28
119,28
122,28
284,28
298,28
601,28
638,28
815,28
1089,28
1155,28
1435,28
1451,28
1522,28
1524,28
1528,28
1570,28
1724,28
1794,28
1795,28
1925,28
2137,28
2169,28
2274,28
2275,28
2780,28
3040,28
3046,28
3081,28
3117,28
3247,28
3251,28
3349,28
3401,28
3477,28
3585,28
3700,28
3869,28
3947,28
4092,28
4108,28
4182,28
4209,28
4404,28
4608,28
4660,28
4804,28
4840,28
5074,28
5076,28
5077,28
5078,28
5484,28
5938,28
5939,28
5940,28
5941,28
5942,28
5943,28
5944,28
5945,28
6048,28
6109,28
6110,28
6138,28
623,27
762,27
763,27
768,27
776,27
792,27
798,27
1105,27
1291,27
1357,27
1373,27
1560,27
1565,27
1851,27
1984,27
2087,27
2089,27
2090,27
2101,27
2102,27
2216,27
2222,27
2243,27
2660,27
2773,27
2774,27
2775,27
2776,27
2777,27
2778,27
2791,27
2795,27
2843,27
2844,27
2862,27
2902,27
2912,27
3043,27
3082,27
3121,27
3229,27
3256,27
3425,27
3427,27
3454,27
3472,27
3539,27
3553,27
3712,27
3808,27
3859,27
3962,27
4010,27
4035,27
4349,27
4356,27
4358,27
4360,27
4375,27
4602,27
4603,27
4625,27
4641,27
4670,27
4731,27
4750,27
4844,27
4885,27
5012,27
5458,27
5459,27
5460,27
5463,27
5464,27
5467,27
5468,27
5469,27
5470,27
5516,27
5528,27
5666,27
5842,27
5953,27
5972,27
5982,27
102,26
103,26
106,26
179,26
322,26
391,26
424,26
470,26
575,26
812,26
1179,26
1257,26
1411,26
1537,26
1579,26
1790,26
1954,26
2214,26
2219,26
2234,26
2484,26
2635,26
2649,26
2739,26
2745,26
2826,26
2829,26
2845,26
2865,26
2987,26
3054,26
3062,26
3064,26
3111,26
3203,26
3357,26
3415,26
3434,26
3436,26
3437,26
3591,26
3642,26
3685,26
3690,26
3693,26
3814,26
3855,26
3914,26
3915,26
3967,26
3975,26
3977,26
4110,26
4216,26
4235,26
4236,26
4239,26
4254,26
4523,26
4563,26
4611,26
4612,26
4614,26
4615,26
4627,26
4649,26
5071,26
5553,26
5681,26
5745,26
6364,26
162,25
181,25
329,25
516,25
517,25
801,25
809,25
818,25
974,25
986,25
1156,25
1217,25
1218,25
1219,25
1221,25
1238,25
1246,25
1248,25
1249,25
1329,25
1399,25
1535,25
1584,25
1636,25
1870,25
1959,25
2083,25
2084,25
2085,25
2088,25
2091,25
2092,25
2093,25
2094,25
2096,25
2210,25
2239,25
2330,25
2336,25
2368,25
2450,25
2512,25
2565,25
2626,25
2709,25
2804,25
2823,25
2958,25
2959,25
3099,25
3129,25
3134,25
3207,25
3335,25
3360,25
3369,25
3426,25
3498,25
3589,25
3622,25
3623,25
3837,25
3858,25
4028,25
4034,25
4172,25
4173,25
4280,25
4399,25
4682,25
4745,25
4797,25
4805,25
4806,25
4807,25
4996,25
5019,25
5020,25
5021,25
5022,25
5023,25
5024,25
5025,25
5026,25
5027,25
5028,25
5029,25
5216,25
5217,25
5218,25
5219,25
5220,25
5257,25
5258,25
5259,25
5260,25
5264,25
5266,25
5529,25
5541,25
5542,25
5556,25
5575,25
5622,25
5650,25
5735,25
5856,25
5857,25
5905,25
5991,25
6363,25
253,24
672,24
769,24
808,24
1259,24
1364,24
1595,24
1619,24
1754,24
1765,24
1811,24
2180,24
2183,24
2215,24
2221,24
2276,24
2278,24
2552,24
2553,24
2554,24
2555,24
2556,24
2557,24
2558,24
2559,24
2637,24
2733,24
2801,24
2887,24
2896,24
3067,24
3069,24
3091,24
3144,24
3146,24
3225,24
3226,24
3259,24
3276,24
3277,24
3380,24
3550,24
3740,24
3751,24
3752,24
3753,24
3757,24
3758,24
3761,24
3767,24
3768,24
3769,24
3849,24
3850,24
3868,24
3910,24
4058,24
4075,24
4158,24
4184,24
4300,24
4301,24
4437,24
4504,24
4543,24
4544,24
4591,24
4610,24
4761,24
5133,24
5273,24
5293,24
5294,24
5389,24
5552,24
5554,24
5674,24
5844,24
6065,24
6066,24
6115,24
6306,24
6377,24
6380,24
139,23
250,23
387,23
668,23
670,23
814,23
816,23
819,23
866,23
871,23
961,23
1512,23
1588,23
1716,23
1717,23
1957,23
1958,23
1972,23
2026,23
2075,23
2173,23
2363,23
2364,23
2444,23
2539,23
2572,23
2681,23
2789,23
2877,23
2937,23
2942,23
2943,23
2945,23
3044,23
3145,23
3217,23
3358,23
3362,23
3366,23
3473,23
3529,23
3530,23
3554,23
3632,23
3637,23
3638,23
3711,23
3715,23
3716,23
3860,23
3876,23
3878,23
3905,23
4005,23
4007,23
4122,23
4146,23
4193,23
4196,23
4308,23
4309,23
4312,23
4346,23
4347,23
4348,23
4518,23
4520,23
4527,23
4623,23
4651,23
4758,23
4909,23
5044,23
5210,23
5215,23
5271,23
5276,23
5283,23
5301,23
5314,23
